"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename"
1564,"ITCSM-01a","TWENTE",52.41472,6.96722,3,"0.4-0.4",0.4,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-01a/TWENTE_TWENTE_ITCSM-01a_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1565,"ITCSM-01b","TWENTE",52.41472,6.96583,23,"0.05-0.05",0.05,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-01b/TWENTE_TWENTE_ITCSM-01b_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1566,"ITCSM-01b","TWENTE",52.41472,6.96583,23,"0.1-0.1",0.1,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-01b/TWENTE_TWENTE_ITCSM-01b_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1567,"ITCSM-01b","TWENTE",52.41472,6.96583,23,"0.2-0.2",0.2,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-01b/TWENTE_TWENTE_ITCSM-01b_sm_0.200000_0.200000_5TM-firmware-v2013_19500101_20241016.stm"
1568,"ITCSM-01b","TWENTE",52.41472,6.96583,23,"0.4-0.4",0.4,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-01b/TWENTE_TWENTE_ITCSM-01b_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1569,"ITCSM-02a","TWENTE",52.39,6.85722,28,"0.05-0.05",0.05,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02a/TWENTE_TWENTE_ITCSM-02a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1570,"ITCSM-02a","TWENTE",52.39,6.85722,28,"0.1-0.1",0.1,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02a/TWENTE_TWENTE_ITCSM-02a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1571,"ITCSM-02a","TWENTE",52.39,6.85722,28,"0.2-0.2",0.2,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02a/TWENTE_TWENTE_ITCSM-02a_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1572,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.05-0.05",0.05,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1573,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.05-0.05",0.05,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.050000_0.050000_5TM-firmware-v4.0-B_19500101_20241016.stm"
1574,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.05-0.05",0.05,2013,2014,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1575,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.1-0.1",0.1,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1576,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.1-0.1",0.1,2013,2016,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1577,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.2-0.2",0.2,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1578,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.2-0.2",0.2,2013,2017,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1579,"ITCSM-02b","TWENTE",52.39083,6.86011,33,"0.4-0.4",0.4,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-02b/TWENTE_TWENTE_ITCSM-02b_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1580,"ITCSM-03a","TWENTE",52.35061,6.78992,7,"0.05-0.05",0.05,2014,2017,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03a/TWENTE_TWENTE_ITCSM-03a_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1581,"ITCSM-03a","TWENTE",52.35061,6.78992,7,"0.05-0.05",0.05,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03a/TWENTE_TWENTE_ITCSM-03a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1582,"ITCSM-03a","TWENTE",52.35061,6.78992,7,"0.1-0.1",0.1,2014,2017,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03a/TWENTE_TWENTE_ITCSM-03a_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1583,"ITCSM-03a","TWENTE",52.35061,6.78992,7,"0.1-0.1",0.1,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03a/TWENTE_TWENTE_ITCSM-03a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1584,"ITCSM-03b","TWENTE",52.35024,6.78951,12,"0.05-0.05",0.05,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03b/TWENTE_TWENTE_ITCSM-03b_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1585,"ITCSM-03b","TWENTE",52.35024,6.78951,12,"0.1-0.1",0.1,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03b/TWENTE_TWENTE_ITCSM-03b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1586,"ITCSM-03b","TWENTE",52.35024,6.78951,12,"0.2-0.2",0.2,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03b/TWENTE_TWENTE_ITCSM-03b_sm_0.200000_0.200000_5TM-firmware-v2013_19500101_20241016.stm"
1587,"ITCSM-03b","TWENTE",52.35024,6.78951,12,"0.4-0.4",0.4,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03b/TWENTE_TWENTE_ITCSM-03b_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1588,"ITCSM-03b","TWENTE",52.35024,6.78951,12,"0.8-0.8",0.8,2017,2020,NA,0,4,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-03b/TWENTE_TWENTE_ITCSM-03b_sm_0.800000_0.800000_5TM-firmware-v2013_19500101_20241016.stm"
1589,"ITCSM-04a","TWENTE",52.27167,6.92111,44,"0.05-0.05",0.05,2008,2016,NA,0,9,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04a/TWENTE_TWENTE_ITCSM-04a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1590,"ITCSM-04a","TWENTE",52.27167,6.92111,44,"0.1-0.1",0.1,2008,2016,NA,0,9,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04a/TWENTE_TWENTE_ITCSM-04a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1591,"ITCSM-04a","TWENTE",52.27167,6.92111,44,"0.2-0.2",0.2,2008,2016,NA,0,9,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04a/TWENTE_TWENTE_ITCSM-04a_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1592,"ITCSM-04b","TWENTE",52.27158,6.92133,49,"0.05-0.05",0.05,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04b/TWENTE_TWENTE_ITCSM-04b_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1593,"ITCSM-04b","TWENTE",52.27158,6.92133,49,"0.1-0.1",0.1,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04b/TWENTE_TWENTE_ITCSM-04b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1594,"ITCSM-04b","TWENTE",52.27158,6.92133,49,"0.2-0.2",0.2,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-04b/TWENTE_TWENTE_ITCSM-04b_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1595,"ITCSM-05a","TWENTE",52.27333,6.69944,17,"0.05-0.05",0.05,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05a/TWENTE_TWENTE_ITCSM-05a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1596,"ITCSM-05a","TWENTE",52.27333,6.69944,17,"0.1-0.1",0.1,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05a/TWENTE_TWENTE_ITCSM-05a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1597,"ITCSM-05a","TWENTE",52.27333,6.69944,17,"0.2-0.2",0.2,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05a/TWENTE_TWENTE_ITCSM-05a_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1598,"ITCSM-05a","TWENTE",52.27333,6.69944,17,"0.4-0.4",0.4,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05a/TWENTE_TWENTE_ITCSM-05a_sm_0.400000_0.400000_EC-TM_19500101_20241016.stm"
1599,"ITCSM-05b","TWENTE",52.26787,6.69273,17,"0.05-0.05",0.05,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05b/TWENTE_TWENTE_ITCSM-05b_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1600,"ITCSM-05b","TWENTE",52.26787,6.69273,17,"0.1-0.1",0.1,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05b/TWENTE_TWENTE_ITCSM-05b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1601,"ITCSM-05b","TWENTE",52.26787,6.69273,17,"0.2-0.2",0.2,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05b/TWENTE_TWENTE_ITCSM-05b_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1602,"ITCSM-05b","TWENTE",52.26787,6.69273,17,"0.4-0.4",0.4,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05b/TWENTE_TWENTE_ITCSM-05b_sm_0.400000_0.400000_5TM-firmware-v4.0_19500101_20241016.stm"
1603,"ITCSM-05c","TWENTE",52.26598,6.69109,14,"0.05-0.05",0.05,2017,2018,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05c/TWENTE_TWENTE_ITCSM-05c_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1604,"ITCSM-05c","TWENTE",52.26598,6.69109,14,"0.1-0.1",0.1,2017,2018,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05c/TWENTE_TWENTE_ITCSM-05c_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1605,"ITCSM-05c","TWENTE",52.26598,6.69109,14,"0.2-0.2",0.2,2017,2018,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05c/TWENTE_TWENTE_ITCSM-05c_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1606,"ITCSM-05c","TWENTE",52.26598,6.69109,14,"0.4-0.4",0.4,2017,2018,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05c/TWENTE_TWENTE_ITCSM-05c_sm_0.400000_0.400000_5TM-firmware-v4.0_19500101_20241016.stm"
1607,"ITCSM-05c","TWENTE",52.26598,6.69109,14,"0.8-0.8",0.8,2017,2018,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05c/TWENTE_TWENTE_ITCSM-05c_sm_0.800000_0.800000_5TM-firmware-v4.0_19500101_20241016.stm"
1608,"ITCSM-05d","TWENTE",52.26598,6.69109,14,"0.05-0.05",0.05,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05d/TWENTE_TWENTE_ITCSM-05d_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1609,"ITCSM-05d","TWENTE",52.26598,6.69109,14,"0.1-0.1",0.1,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05d/TWENTE_TWENTE_ITCSM-05d_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1610,"ITCSM-05d","TWENTE",52.26598,6.69109,14,"0.2-0.2",0.2,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05d/TWENTE_TWENTE_ITCSM-05d_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1611,"ITCSM-05d","TWENTE",52.26598,6.69109,14,"0.4-0.4",0.4,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05d/TWENTE_TWENTE_ITCSM-05d_sm_0.400000_0.400000_5TM-firmware-v4.0_19500101_20241016.stm"
1612,"ITCSM-05d","TWENTE",52.26598,6.69109,14,"0.8-0.8",0.8,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-05d/TWENTE_TWENTE_ITCSM-05d_sm_0.800000_0.800000_5TM-firmware-v4.0_19500101_20241016.stm"
1613,"ITCSM-06a","TWENTE",52.41389,6.63667,6,"0.05-0.05",0.05,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06a/TWENTE_TWENTE_ITCSM-06a_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1614,"ITCSM-06a","TWENTE",52.41389,6.63667,6,"0.05-0.05",0.05,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06a/TWENTE_TWENTE_ITCSM-06a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1615,"ITCSM-06a","TWENTE",52.41389,6.63667,6,"0.1-0.1",0.1,2015,2015,NA,0,1,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06a/TWENTE_TWENTE_ITCSM-06a_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1616,"ITCSM-06a","TWENTE",52.41389,6.63667,6,"0.1-0.1",0.1,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06a/TWENTE_TWENTE_ITCSM-06a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1617,"ITCSM-06b","TWENTE",52.39474,6.64484,7,"0.05-0.05",0.05,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06b/TWENTE_TWENTE_ITCSM-06b_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1618,"ITCSM-06b","TWENTE",52.39474,6.64484,7,"0.1-0.1",0.1,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06b/TWENTE_TWENTE_ITCSM-06b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1619,"ITCSM-06b","TWENTE",52.39474,6.64484,7,"0.2-0.2",0.2,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06b/TWENTE_TWENTE_ITCSM-06b_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1620,"ITCSM-06b","TWENTE",52.39474,6.64484,7,"0.4-0.4",0.4,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06b/TWENTE_TWENTE_ITCSM-06b_sm_0.400000_0.400000_5TM-firmware-v4.0_19500101_20241016.stm"
1621,"ITCSM-06b","TWENTE",52.39474,6.64484,7,"0.8-0.8",0.8,2016,2017,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-06b/TWENTE_TWENTE_ITCSM-06b_sm_0.800000_0.800000_5TM-firmware-v4.0_19500101_20241016.stm"
1622,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.05-0.05",0.05,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1623,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.05-0.05",0.05,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1624,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.1-0.1",0.1,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1625,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.1-0.1",0.1,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1626,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.2-0.2",0.2,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.200000_0.200000_5TM-firmware-v2013_19500101_20241016.stm"
1627,"ITCSM-07a","TWENTE",52.37167,6.96528,17,"0.4-0.4",0.4,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07a/TWENTE_TWENTE_ITCSM-07a_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1628,"ITCSM-07b","TWENTE",52.37328,6.96228,22,"0.05-0.05",0.05,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07b/TWENTE_TWENTE_ITCSM-07b_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1629,"ITCSM-07b","TWENTE",52.37328,6.96228,22,"0.1-0.1",0.1,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07b/TWENTE_TWENTE_ITCSM-07b_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1630,"ITCSM-07b","TWENTE",52.37328,6.96228,22,"0.2-0.2",0.2,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07b/TWENTE_TWENTE_ITCSM-07b_sm_0.200000_0.200000_5TM-firmware-v2013_19500101_20241016.stm"
1631,"ITCSM-07b","TWENTE",52.37328,6.96228,22,"0.4-0.4",0.4,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-07b/TWENTE_TWENTE_ITCSM-07b_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1632,"ITCSM-08a","TWENTE",52.13583,6.745,21,"0.05-0.05",0.05,2008,2009,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08a/TWENTE_TWENTE_ITCSM-08a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1633,"ITCSM-08a","TWENTE",52.13583,6.745,21,"0.1-0.1",0.1,2008,2009,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08a/TWENTE_TWENTE_ITCSM-08a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1634,"ITCSM-08a","TWENTE",52.13583,6.745,21,"0.2-0.2",0.2,2008,2009,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08a/TWENTE_TWENTE_ITCSM-08a_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1635,"ITCSM-08a","TWENTE",52.13583,6.745,21,"0.4-0.4",0.4,2008,2009,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08a/TWENTE_TWENTE_ITCSM-08a_sm_0.400000_0.400000_EC-TM_19500101_20241016.stm"
1636,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.05-0.05",0.05,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.050000_0.050000_5TM-firmware-v4.0_19500101_20241016.stm"
1637,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.05-0.05",0.05,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1638,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.1-0.1",0.1,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1639,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.1-0.1",0.1,2009,2015,NA,0,7,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1640,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.2-0.2",0.2,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.200000_0.200000_5TM-firmware-v4.0_19500101_20241016.stm"
1641,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.2-0.2",0.2,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1642,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.4-0.4",0.4,2016,2020,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.400000_0.400000_5TM-firmware-v4.0_19500101_20241016.stm"
1643,"ITCSM-08b","TWENTE",52.13578,6.74507,29,"0.4-0.4",0.4,2009,2016,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-08b/TWENTE_TWENTE_ITCSM-08b_sm_0.400000_0.400000_EC-TM_19500101_20241016.stm"
1644,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.05-0.05",0.05,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.050000_0.050000_5TM-firmware-v2013_19500101_20241016.stm"
1645,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.05-0.05",0.05,2015,2020,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.050000_0.050000_5TM-firmware-v2013-B_19500101_20241016.stm"
1646,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.05-0.05",0.05,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1647,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.1-0.1",0.1,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.100000_0.100000_5TM-firmware-v2013_19500101_20241016.stm"
1648,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.1-0.1",0.1,2018,2020,NA,0,3,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.100000_0.100000_5TM-firmware-v4.0_19500101_20241016.stm"
1649,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.1-0.1",0.1,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1650,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.2-0.2",0.2,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.200000_0.200000_5TM-firmware-v2013_19500101_20241016.stm"
1651,"ITCSM-09","TWENTE",52.14639,6.84306,29,"0.4-0.4",0.4,2013,2020,NA,0,8,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-09/TWENTE_TWENTE_ITCSM-09_sm_0.400000_0.400000_5TM-firmware-v2013_19500101_20241016.stm"
1652,"ITCSM-10a","TWENTE",52.2,6.65944,11,"0.05-0.05",0.05,2008,2013,NA,0,6,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10a/TWENTE_TWENTE_ITCSM-10a_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1653,"ITCSM-10a","TWENTE",52.2,6.65944,11,"0.1-0.1",0.1,2008,2012,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10a/TWENTE_TWENTE_ITCSM-10a_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1654,"ITCSM-10a","TWENTE",52.2,6.65944,11,"0.2-0.2",0.2,2008,2012,NA,0,5,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10a/TWENTE_TWENTE_ITCSM-10a_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
1655,"ITCSM-10b","TWENTE",52.19884,6.66719,18,"0.05-0.05",0.05,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10b/TWENTE_TWENTE_ITCSM-10b_sm_0.050000_0.050000_EC-TM_19500101_20241016.stm"
1656,"ITCSM-10b","TWENTE",52.19884,6.66719,18,"0.1-0.1",0.1,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10b/TWENTE_TWENTE_ITCSM-10b_sm_0.100000_0.100000_EC-TM_19500101_20241016.stm"
1657,"ITCSM-10b","TWENTE",52.19884,6.66719,18,"0.2-0.2",0.2,2014,2015,NA,0,2,"/home/xosto002/Beachelor_thesis/TWENTE/ITCSM-10b/TWENTE_TWENTE_ITCSM-10b_sm_0.200000_0.200000_EC-TM_19500101_20241016.stm"
